CustomerId,Total_Amount,Avg_Amount,Std_Amount,Max_Amount,Min_Amount,Transaction_Count,Unique_Products,Unique_Categories,Fraud_Rate,Avg_PricingStrategy,Recency_Days,Avg_Transaction_Hour,Cluster,is_high_risk
CustomerId_1717,40000.0,3333.3333333333335,7202.69309902816,11000.0,-5000.0,12,3,2,0.0,2.6666666666666665,0,12.333333333333334,1,0
CustomerId_1719,5000.0,5000.0,0.0,5000.0,5000.0,1,1,1,0.0,2.0,2,6.0,1,0
CustomerId_1720,19000.0,3166.6666666666665,7626.707459098367,10000.0,-5000.0,6,3,2,0.0,1.6666666666666667,46,16.0,0,1
CustomerId_1721,19000.0,3166.6666666666665,7626.707459098367,10000.0,-5000.0,6,3,2,0.0,1.6666666666666667,46,14.0,0,1
CustomerId_1722,1000.0,1000.0,0.0,1000.0,1000.0,1,1,1,0.0,2.0,20,19.0,1,0
CustomerId_1723,800.0,800.0,0.0,800.0,800.0,1,1,1,0.0,2.0,85,10.0,0,1
CustomerId_1724,1000000.0,1000000.0,0.0,1000000.0,1000000.0,1,1,1,0.0,2.0,28,20.0,1,0
CustomerId_1725,25950.0,1297.5,1665.5301826966943,5000.0,-100.0,20,4,2,0.0,1.95,84,10.35,0,1
CustomerId_1726,6880.0,1146.6666666666667,2150.410813464875,5000.0,-1000.0,6,4,2,0.0,2.0,55,9.833333333333334,0,1
CustomerId_1728,4500.0,1500.0,3122.4989991991993,5000.0,-1000.0,3,3,2,0.0,2.0,38,15.0,0,1
CustomerId_1729,40000.0,5000.0,6053.334382210944,10000.0,-5000.0,8,4,2,0.0,2.0,32,13.0,1,0
CustomerId_1730,166430.0,2641.746031746032,7503.213836080088,50000.0,-1500.0,63,5,2,0.0,2.0317460317460316,26,16.761904761904763,1,0
CustomerId_1731,348000.0,15130.434782608696,41346.052738745195,145000.0,-5000.0,23,4,2,0.0,1.9130434782608696,55,10.826086956521738,0,1
CustomerId_1732,161000.0,8944.444444444445,26099.85851262579,80000.0,-5000.0,18,6,3,0.0,2.111111111111111,52,16.166666666666668,0,1
CustomerId_1733,180000.0,4736.8421052631575,6491.9251736970855,15000.0,-5000.0,38,3,2,0.0,2.0,4,13.0,1,0
CustomerId_1735,-17000.0,-5666.666666666667,7505.553499465135,3000.0,-10000.0,3,2,2,0.0,3.3333333333333335,18,4.0,1,0
CustomerId_1736,475.0,237.5,371.23106012293744,500.0,-25.0,2,2,2,0.0,3.0,33,19.0,1,0
CustomerId_1738,20000.0,4000.0,6745.368781616021,10000.0,-5000.0,5,3,2,0.0,2.0,5,7.0,1,0
CustomerId_1739,11391.0,599.5263157894736,428.4543756886883,1000.0,-50.0,19,4,2,0.0,2.0,8,15.368421052631579,1,0
CustomerId_1741,13000.0,4333.333333333333,4932.882862316247,10000.0,1000.0,3,3,3,0.0,2.6666666666666665,39,5.0,0,1
CustomerId_1742,7000.0,2333.3333333333335,1154.7005383792514,3000.0,1000.0,3,2,2,0.0,2.6666666666666665,23,11.0,1,0
CustomerId_1744,5000.0,5000.0,0.0,5000.0,5000.0,1,1,1,0.0,2.0,33,4.0,1,0
CustomerId_1748,64000.0,21333.333333333332,35218.366420567174,62000.0,1000.0,3,2,2,0.0,3.3333333333333335,19,16.0,1,0
CustomerId_1749,950.0,237.5,962.0940702446928,1000.0,-1000.0,4,2,2,0.0,3.0,33,10.5,1,0
CustomerId_1750,25100.0,1195.2380952380952,1400.6877919351587,5000.0,-125.0,21,4,2,0.0,2.0,0,8.333333333333334,1,0
CustomerId_1752,950.0,237.5,962.0940702446928,1000.0,-1000.0,4,2,2,0.0,3.0,22,19.0,1,0
CustomerId_1753,250000.0,250000.0,0.0,250000.0,250000.0,1,1,1,0.0,0.0,67,9.0,0,1
CustomerId_1754,500.0,500.0,0.0,500.0,500.0,1,1,1,0.0,4.0,48,7.0,0,1
CustomerId_1755,5000.0,5000.0,0.0,5000.0,5000.0,1,1,1,0.0,4.0,42,6.0,0,1
CustomerId_1756,5000.0,5000.0,0.0,5000.0,5000.0,1,1,1,0.0,2.0,60,5.0,0,1
CustomerId_1757,950.0,237.5,303.10889132455355,500.0,-25.0,4,2,2,0.0,2.5,69,9.5,0,1
CustomerId_1758,113704.5,1249.5,3741.2426790216814,22000.0,-13000.0,91,8,3,0.0,2.6373626373626373,7,14.241758241758241,1,0
CustomerId_1759,24000.0,2400.0,5896.326540030383,15000.0,-5000.0,10,5,4,0.0,2.0,31,11.4,1,0
CustomerId_1762,15153.0,1515.3,1973.889789223299,5000.0,-1000.0,10,6,3,0.0,2.0,5,9.3,1,0
CustomerId_1763,40000.0,3076.923076923077,6143.581182306436,10000.0,-5000.0,13,4,2,0.0,2.0,18,15.23076923076923,1,0
CustomerId_1764,11000.0,5500.0,6363.961030678927,10000.0,1000.0,2,2,2,0.0,3.0,73,13.5,0,1
CustomerId_1767,294940.0,14044.761904761905,18201.703867783264,50000.0,-2000.0,21,5,3,0.0,1.6666666666666667,1,14.142857142857142,1,0
CustomerId_1768,219052.0,3221.3529411764707,6619.986102737601,30000.0,-5000.0,68,6,4,0.0,2.0,10,12.073529411764707,1,0
CustomerId_1769,10000.0,10000.0,0.0,10000.0,10000.0,1,1,1,0.0,2.0,39,18.0,0,1
CustomerId_1770,14800.0,1850.0,4356.604182158393,10000.0,-5000.0,8,4,3,0.0,2.0,0,15.75,1,0
CustomerId_1773,80206.55,3341.9395833333333,7052.10165040211,24000.0,-1000.0,24,5,3,0.0,2.1666666666666665,4,11.125,1,0
CustomerId_1774,179000.0,4710.526315789473,6405.900551652917,15000.0,-5000.0,38,4,2,0.0,2.0,4,12.710526315789474,1,0
CustomerId_1776,490.0,245.0,360.62445840513925,500.0,-10.0,2,2,2,0.0,3.0,44,7.0,0,1
CustomerId_1782,44908.0,2363.5789473684213,4897.808062068735,20000.0,-1000.0,19,4,3,0.0,2.0,0,13.894736842105264,1,0
CustomerId_1784,40000.0,4444.444444444444,6463.573143221772,10000.0,-5000.0,9,3,2,0.0,2.0,4,9.444444444444445,1,0
CustomerId_1786,150000.0,5172.413793103448,6064.763365524079,10000.0,-5000.0,29,4,2,0.0,2.413793103448276,5,13.517241379310345,1,0
CustomerId_1790,192710.0,7137.407407407408,11411.582372778645,50000.0,-5000.0,27,6,4,0.0,2.0,1,11.37037037037037,1,0
CustomerId_1791,30000.0,5000.0,6511.528238439882,10000.0,-5000.0,6,3,2,0.0,2.0,32,12.0,1,0
CustomerId_1792,1000000.0,1000000.0,0.0,1000000.0,1000000.0,1,1,1,0.0,0.0,75,6.0,0,1
CustomerId_1794,10000.0,1111.111111111111,3838.7642687603407,10000.0,-5000.0,9,3,2,0.0,2.2222222222222223,72,13.88888888888889,0,1
CustomerId_1795,39000.0,3900.0,9122.01244852862,20000.0,-5000.0,10,3,2,0.0,2.8,0,14.3,1,0
CustomerId_1797,8000.0,2666.6666666666665,577.3502691896257,3000.0,2000.0,3,1,1,0.0,3.3333333333333335,43,8.666666666666666,0,1
CustomerId_1798,50000.0,50000.0,0.0,50000.0,50000.0,1,1,1,0.0,2.0,35,14.0,1,0
CustomerId_1800,15000.0,3000.0,6745.368781616021,10000.0,-5000.0,5,3,2,0.0,2.0,12,9.0,1,0
CustomerId_1801,11875.0,659.7222222222222,792.1832679786663,2000.0,-1000.0,18,4,2,0.0,2.111111111111111,12,9.722222222222221,1,0
CustomerId_1802,21000.0,7000.0,5196.152422706632,10000.0,1000.0,3,2,2,0.0,2.0,7,5.0,1,0
CustomerId_1805,343644.25,11849.801724137931,34907.86393668666,190000.0,-5000.0,29,5,3,0.0,1.9310344827586208,41,11.724137931034482,0,1
CustomerId_1806,60000.0,3000.0,4313.381870168087,10000.0,-5000.0,20,5,2,0.0,2.0,70,9.95,0,1
CustomerId_1807,30000.0,5000.0,7745.966692414834,10000.0,-5000.0,6,3,2,0.0,3.0,53,12.0,0,1
CustomerId_1809,56156.42,2955.601052631579,4067.6853813684793,10000.0,-5000.0,19,6,3,0.0,2.3157894736842106,62,13.842105263157896,0,1
CustomerId_1810,85000.0,3695.6521739130435,6983.322878041107,10000.0,-5000.0,23,3,2,0.0,2.4347826086956523,0,13.304347826086957,1,0
CustomerId_1811,1975.0,658.3333333333334,591.7840259193664,1000.0,-25.0,3,2,2,0.0,2.0,84,17.666666666666668,0,1
CustomerId_1812,403794.0,11536.971428571429,57058.337898972124,200000.0,-60000.0,35,8,4,0.0,2.257142857142857,8,12.685714285714285,1,0
CustomerId_1813,19280.0,3856.0,7210.279328847116,16000.0,-1000.0,5,3,3,0.0,2.0,67,15.2,0,1
CustomerId_1815,76505.0,968.4177215189874,1323.9629575691515,5000.0,-250.0,79,4,2,0.0,2.7848101265822787,0,10.113924050632912,1,0
CustomerId_1817,19000.0,3166.6666666666665,7626.707459098367,10000.0,-5000.0,6,3,2,0.0,2.6666666666666665,54,8.0,0,1
CustomerId_1820,14800.0,1480.0,2071.3924463188205,5000.0,-1000.0,10,5,2,0.0,2.0,27,13.7,1,0
CustomerId_1821,10000.0,10000.0,0.0,10000.0,10000.0,1,1,1,0.0,2.0,3,6.0,1,0
CustomerId_1825,120000.0,6315.789473684211,8818.809642393466,20000.0,-5000.0,19,4,2,0.0,2.0,4,13.0,1,0
CustomerId_1827,19000.0,3166.6666666666665,7626.707459098367,10000.0,-5000.0,6,3,2,0.0,1.6666666666666667,53,21.0,0,1
CustomerId_1828,9000.0,1800.0,7661.592523751182,10000.0,-5000.0,5,3,2,0.0,1.6,53,20.0,0,1
CustomerId_1830,2800.0,311.1111111111111,719.2781875680029,1000.0,-1000.0,9,2,2,0.0,2.888888888888889,64,17.444444444444443,0,1
CustomerId_1831,296800.0,21200.0,39865.4853611106,150000.0,-5000.0,14,6,3,0.0,2.0,31,9.0,1,0
CustomerId_1833,784000.0,78400.0,93932.83652577398,240000.0,-5000.0,10,2,2,0.0,2.4,60,12.9,0,1
CustomerId_1835,19000.0,3166.6666666666665,7626.707459098367,10000.0,-5000.0,6,3,2,0.0,1.6666666666666667,46,16.166666666666668,0,1
CustomerId_1836,5000.0,5000.0,0.0,5000.0,5000.0,1,1,1,0.0,2.0,21,7.0,1,0
CustomerId_1838,1000.0,1000.0,0.0,1000.0,1000.0,1,1,1,0.0,4.0,28,20.0,1,0
CustomerId_1839,26628.0,1566.3529411764705,2802.43530124195,10000.0,-500.0,17,4,3,0.0,2.9411764705882355,67,12.764705882352942,0,1
CustomerId_1841,110000.0,5000.0,6218.25270205921,10000.0,-5000.0,22,3,2,0.0,2.0,5,10.090909090909092,1,0
CustomerId_1843,965.0,74.23076923076923,910.5535087559064,2000.0,-1000.0,13,4,3,0.0,2.6153846153846154,61,10.923076923076923,0,1
CustomerId_1844,47175.0,4717.5,5456.622505420974,10500.0,-5000.0,10,4,2,0.0,2.0,39,9.1,0,1
CustomerId_1845,28400.0,2184.6153846153848,2932.745060475525,10000.0,-1000.0,13,4,2,0.0,1.8461538461538463,5,10.692307692307692,1,0
CustomerId_1846,37535.0,2345.9375,10422.491579711957,21000.0,-12000.0,16,7,3,0.0,2.0,15,12.75,1,0
CustomerId_1848,77140.0,5142.666666666667,12650.616600820387,50000.0,-1000.0,15,5,3,0.0,2.0,9,14.0,1,0
CustomerId_1849,60220.0,2076.551724137931,2659.57337591425,10000.0,-250.0,29,5,2,0.0,2.413793103448276,3,11.275862068965518,1,0
CustomerId_1850,1509988.0,1509988.0,0.0,1509988.0,1509988.0,1,1,1,1.0,2.0,22,15.0,1,0
CustomerId_1852,2000.0,2000.0,0.0,2000.0,2000.0,1,1,1,0.0,2.0,21,14.0,1,0
CustomerId_1853,1000.0,1000.0,0.0,1000.0,1000.0,1,1,1,0.0,4.0,54,8.0,0,1
CustomerId_1855,1950.0,390.0,900.2777349240622,1000.0,-1000.0,5,2,2,0.0,3.2,0,17.2,1,0
CustomerId_1856,60600.0,30300.0,42002.14280248092,60000.0,600.0,2,1,1,0.0,2.0,18,17.0,1,0
CustomerId_1858,3696125.0,66002.23214285714,302017.51960609475,2000000.0,-5000.0,56,7,3,0.03571428571428571,2.0357142857142856,32,15.0,1,0
CustomerId_1859,-25.0,-6.25,707.2172579907818,500.0,-1000.0,4,3,2,0.0,2.0,59,13.0,0,1
CustomerId_1860,279920.0,5955.744680851064,5858.465589540472,12000.0,-5000.0,47,6,3,0.0,2.0,1,12.97872340425532,1,0
CustomerId_1861,19000.0,3800.0,6685.805860178712,10000.0,-5000.0,5,3,2,0.0,2.0,53,11.0,0,1
CustomerId_1862,2425.0,485.0,518.8930525647843,1000.0,-50.0,5,4,2,0.0,2.4,83,13.0,0,1
CustomerId_1864,111600.0,4133.333333333333,5747.173218200405,10000.0,-5000.0,27,5,3,0.0,2.0,5,17.444444444444443,1,0
CustomerId_1867,130000.0,4193.548387096775,5869.749312300084,10000.0,-5000.0,31,5,2,0.0,2.0,8,9.741935483870968,1,0
CustomerId_1870,9800.0,2450.0,6481.5121692395205,10000.0,-5000.0,4,3,2,0.0,2.5,88,14.25,0,1
CustomerId_1871,50000.0,2941.176470588235,4019.026440496724,11000.0,-5000.0,17,4,2,0.0,2.0,32,15.235294117647058,1,0
CustomerId_1872,20000.0,5000.0,0.0,5000.0,5000.0,4,2,2,0.0,1.25,12,12.25,1,0
CustomerId_1873,1000.0,1000.0,0.0,1000.0,1000.0,1,1,1,0.0,2.0,88,14.0,0,1
CustomerId_1874,92770.0,4216.818181818182,6491.15323700807,20000.0,-5000.0,22,7,4,0.0,2.272727272727273,9,12.409090909090908,1,0
CustomerId_1875,611180.6,6300.830927835052,8624.547655159477,20000.0,-5000.0,97,5,3,0.0,2.0,5,8.783505154639176,1,0
CustomerId_1876,11000.0,3666.6666666666665,3785.9388972001825,8000.0,1000.0,3,1,1,0.0,2.0,51,14.333333333333334,0,1
CustomerId_1877,180520.0,10028.888888888889,16634.36791312736,70000.0,-5000.0,18,5,3,0.0,2.0,10,13.833333333333334,1,0
CustomerId_1879,1000.0,1000.0,0.0,1000.0,1000.0,1,1,1,0.0,4.0,86,9.0,0,1
CustomerId_1881,229000.0,6542.857142857143,5822.587140473156,10000.0,-5000.0,35,3,2,0.0,2.0,4,13.82857142857143,1,0
CustomerId_1882,6500.0,1625.0,2250.0,5000.0,500.0,4,3,2,0.0,3.0,18,13.75,1,0
CustomerId_1884,10000.0,10000.0,0.0,10000.0,10000.0,1,1,1,0.0,4.0,71,13.0,0,1
CustomerId_1885,150000.0,150000.0,0.0,150000.0,150000.0,1,1,1,0.0,2.0,29,9.0,1,0
CustomerId_1886,7000.0,2333.3333333333335,6658.328118479393,10000.0,-2000.0,3,2,2,0.0,2.0,49,8.0,0,1
CustomerId_1887,1000.0,1000.0,0.0,1000.0,1000.0,1,1,1,0.0,4.0,55,18.0,0,1
CustomerId_1888,10000.0,10000.0,0.0,10000.0,10000.0,1,1,1,0.0,2.0,62,20.0,0,1
CustomerId_1889,338150.4,5047.020895522389,7483.436394576891,35000.0,-5000.0,67,7,3,0.0,2.0,4,10.791044776119403,1,0
CustomerId_1890,80000.0,8888.888888888889,10373.577546396957,20000.0,-5000.0,9,4,2,0.0,2.0,5,8.0,1,0
CustomerId_1891,2008840.0,182621.81818181818,602758.2432421506,2000000.0,-1000.0,11,5,3,0.09090909090909091,2.0,44,9.090909090909092,0,1
CustomerId_1892,10000.0,10000.0,0.0,10000.0,10000.0,1,1,1,0.0,4.0,11,15.0,1,0
CustomerId_1895,10948.0,842.1538461538462,931.6349290498081,2500.0,-100.0,13,5,4,0.0,1.4615384615384615,83,12.384615384615385,0,1
CustomerId_1898,220000.0,3728.813559322034,5536.619497910306,10000.0,-5000.0,59,4,2,0.0,2.0,5,11.254237288135593,1,0
CustomerId_1899,50000.0,5000.0,6342.099196813483,10000.0,-5000.0,10,3,2,0.0,2.0,11,17.5,1,0
CustomerId_1900,30000.0,30000.0,0.0,30000.0,30000.0,1,1,1,0.0,2.0,38,14.0,0,1
CustomerId_1901,80000.0,4705.882352941177,6302.427170169769,10000.0,-5000.0,17,3,2,0.0,2.0,11,11.588235294117647,1,0
CustomerId_1903,10000.0,10000.0,0.0,10000.0,10000.0,1,1,1,0.0,2.0,19,21.0,1,0
CustomerId_1906,190795.0,4437.093023255814,12593.765968798009,60000.0,-5000.0,43,7,4,0.0,2.046511627906977,30,13.511627906976743,1,0
CustomerId_1907,11000.0,5500.0,6363.961030678927,10000.0,1000.0,2,1,1,0.0,2.0,77,17.5,0,1
CustomerId_1908,128387.0,844.6513157894736,1376.9323292026936,10000.0,-125.0,152,6,3,0.0,2.0,25,11.993421052631579,1,0
CustomerId_1911,5216371.0,127228.56097560975,129111.61773017347,280000.0,-3920.0,41,8,5,0.0,1.5121951219512195,20,13.195121951219512,1,0
CustomerId_1913,500.0,500.0,0.0,500.0,500.0,1,1,1,0.0,2.0,76,14.0,0,1
CustomerId_1914,10750.0,2150.0,2642.4420523447625,5000.0,-200.0,5,4,2,0.0,2.0,76,7.6,0,1
CustomerId_1915,4624.0,420.3636363636364,7991.784872889501,17000.0,-10000.0,11,6,3,0.0,3.090909090909091,33,10.363636363636363,1,0
CustomerId_1916,12885.0,805.3125,899.1652957975339,2000.0,-1000.0,16,4,2,0.0,2.0,10,16.25,1,0
CustomerId_1917,320000.0,45714.28571428572,62988.66111111926,160000.0,-5000.0,7,5,4,0.0,2.2857142857142856,36,11.285714285714286,0,1
CustomerId_1918,500.0,500.0,0.0,500.0,500.0,1,1,1,0.0,4.0,64,16.0,0,1
CustomerId_1919,19000.0,3800.0,6685.805860178712,10000.0,-5000.0,5,3,2,0.0,2.0,46,15.0,0,1
CustomerId_1922,20000.0,4000.0,6745.368781616021,10000.0,-5000.0,5,3,2,0.0,2.0,11,13.0,1,0
CustomerId_1923,20000.0,4000.0,6745.368781616021,10000.0,-5000.0,5,3,2,0.0,2.0,5,8.6,1,0
CustomerId_1925,58175.0,1292.7777777777778,2405.5368318724513,15000.0,-1000.0,45,6,3,0.0,2.0444444444444443,25,13.533333333333333,1,0
CustomerId_1927,18800.0,4700.0,6128.621378417825,10000.0,-1000.0,4,3,2,0.0,2.0,31,10.0,1,0
CustomerId_1928,900.0,300.0,606.2177826491071,1000.0,-50.0,3,2,2,0.0,2.6666666666666665,25,15.333333333333334,1,0
CustomerId_1929,904062.01,3490.5869111969114,7703.1316907007395,50000.0,-5000.0,259,10,5,0.0,2.0,0,10.13127413127413,1,0
CustomerId_1930,19000.0,3166.6666666666665,7626.707459098367,10000.0,-5000.0,6,3,2,0.0,1.6666666666666667,46,18.0,0,1
CustomerId_1931,40000.0,4000.0,6164.414002968976,10000.0,-5000.0,10,4,2,0.0,2.0,11,10.0,1,0
CustomerId_1932,29150.0,910.9375,2282.568388368823,11000.0,-5000.0,32,5,3,0.0,2.375,57,17.0625,0,1
CustomerId_1935,1000.0,1000.0,0.0,1000.0,1000.0,1,1,1,0.0,2.0,70,18.0,0,1
CustomerId_1937,240540.0,3590.1492537313434,6660.605244255963,24000.0,-5000.0,67,5,3,0.0,1.9402985074626866,6,13.373134328358208,1,0
CustomerId_1938,73727.0,1117.0757575757575,2206.632333604979,10000.0,-2055.0,66,5,2,0.0,2.121212121212121,32,13.106060606060606,1,0
CustomerId_1942,2900.0,414.2857142857143,796.1963146288555,1000.0,-1000.0,7,2,2,0.0,3.142857142857143,39,13.714285714285714,0,1
CustomerId_1943,55890.0,1074.8076923076924,3903.89222086068,10000.0,-5000.0,52,4,2,0.0,2.1923076923076925,27,14.192307692307692,1,0
CustomerId_1944,68000.0,11333.333333333334,21683.326928003153,50000.0,-11000.0,6,3,3,0.0,2.6666666666666665,6,19.5,1,0
CustomerId_1945,6850.0,1712.5,2786.388044284811,5000.0,-1000.0,4,2,2,0.0,3.0,24,9.0,1,0
CustomerId_1946,80000.0,4000.0,7262.013639842819,11000.0,-5000.0,20,3,2,0.0,2.8,0,10.25,1,0
CustomerId_1947,164530.0,5876.071428571428,18850.028458429388,100000.0,-100.0,28,5,2,0.0,2.0,80,12.464285714285714,0,1
CustomerId_1950,39000.0,4333.333333333333,6442.049363362563,10000.0,-5000.0,9,3,2,0.0,2.0,46,15.11111111111111,0,1
CustomerId_1951,2000.0,1000.0,0.0,1000.0,1000.0,2,1,1,0.0,2.0,37,19.5,0,1
CustomerId_1956,118840.0,1980.6666666666667,3301.394988494484,11000.0,-1000.0,60,6,3,0.0,2.0,1,12.583333333333334,1,0
CustomerId_1961,1000.0,1000.0,0.0,1000.0,1000.0,1,1,1,0.0,2.0,2,10.0,1,0
CustomerId_1963,14450.0,2408.3333333333335,2165.736980029354,5000.0,-50.0,6,3,2,0.0,2.0,85,14.0,0,1
CustomerId_1965,126500.0,5060.0,5732.801089636141,10000.0,-5000.0,25,3,2,0.0,2.0,5,8.36,1,0
CustomerId_1966,10000.0,10000.0,0.0,10000.0,10000.0,1,1,1,0.0,2.0,66,11.0,0,1
CustomerId_1967,8950.0,1790.0,11258.13039540758,20000.0,-11000.0,5,2,2,0.0,3.2,15,16.6,1,0
CustomerId_1968,17650.0,2206.25,5218.335633678068,10000.0,-5000.0,8,4,2,0.0,2.0,2,14.25,1,0
CustomerId_1969,579084.0,5463.056603773585,20162.076796765512,120000.0,-5000.0,106,9,5,0.0,2.0,1,13.235849056603774,1,0
CustomerId_1970,13750.0,1964.2857142857142,2484.068283702209,5000.0,-1000.0,7,3,2,0.0,1.4285714285714286,19,12.714285714285714,1,0
CustomerId_1971,19000.0,3166.6666666666665,7626.707459098367,10000.0,-5000.0,6,3,2,0.0,1.6666666666666667,46,11.0,0,1
CustomerId_1972,-500.0,-250.0,1060.6601717798212,500.0,-1000.0,2,2,2,0.0,3.0,36,9.0,0,1
CustomerId_1973,40000.0,4000.0,6182.41233033047,10000.0,-5000.0,10,4,2,0.0,2.0,5,10.5,1,0
CustomerId_1974,97000.0,3880.0,7724.851670636359,20000.0,-5000.0,25,4,3,0.0,2.64,0,11.8,1,0
CustomerId_1975,19000.0,3166.6666666666665,7626.707459098367,10000.0,-5000.0,6,3,2,0.0,2.1666666666666665,53,20.0,0,1
CustomerId_1976,404177.0,2806.784722222222,9508.915128728373,80000.0,-5000.0,144,8,3,0.0,2.0,0,16.166666666666668,1,0
CustomerId_1978,20000.0,3333.3333333333335,7814.516406449389,11000.0,-5000.0,6,3,2,0.0,1.6666666666666667,32,16.0,1,0
CustomerId_1979,306568.0,1693.745856353591,6898.632414515774,50000.0,-1250.0,181,7,4,0.0,2.0,82,14.187845303867404,0,1
CustomerId_1980,100500.0,50250.0,70357.12472806148,100000.0,500.0,2,2,2,0.0,3.0,0,11.0,1,0
CustomerId_1981,4965.0,620.625,632.0117398321919,1500.0,-75.0,8,3,2,0.0,2.25,42,7.25,0,1
CustomerId_1983,24000.0,1846.1538461538462,3659.37503421358,10000.0,-5000.0,13,4,2,0.0,2.0,60,13.615384615384615,0,1
CustomerId_1984,540000.0,540000.0,0.0,540000.0,540000.0,1,1,1,1.0,2.0,33,13.0,1,0
CustomerId_1985,178584.0,2446.3561643835615,7108.232383749499,40000.0,-7000.0,73,9,4,0.0,1.9452054794520548,0,8.684931506849315,1,0
CustomerId_1986,-500.0,-250.0,1060.6601717798212,500.0,-1000.0,2,2,2,0.0,3.0,36,8.0,0,1
CustomerId_1987,2311966.6,5439.921411764706,11998.507370822303,120000.0,-5000.0,425,6,3,0.0,2.0,0,12.632941176470588,1,0
CustomerId_1988,1912705.0,79696.04166666667,61491.39269882955,200000.0,-5000.0,24,4,3,0.5833333333333334,2.0,18,16.25,1,0
CustomerId_1990,20000.0,3333.3333333333335,7814.516406449389,11000.0,-5000.0,6,3,2,0.0,1.6666666666666667,32,19.0,1,0
CustomerId_1991,10000.0,2500.0,6757.711644237764,10000.0,-5000.0,4,2,2,0.0,1.75,11,14.0,1,0
CustomerId_1994,2995.0,332.77777777777777,672.4354574562859,1000.0,-1000.0,9,3,2,0.0,2.888888888888889,20,16.88888888888889,1,0
CustomerId_1995,947156.64,3407.038273381295,11041.284924524174,102269.0,-5000.0,278,8,4,0.0,2.0,10,12.18705035971223,1,0
CustomerId_1996,53882.0,3367.625,3765.4440176425405,10000.0,-1000.0,16,4,3,0.0,2.0,14,15.625,1,0
CustomerId_1997,3260.0,652.0,437.62998069145124,1000.0,-40.0,5,4,2,0.0,2.4,85,13.2,0,1
CustomerId_1998,20000.0,6666.666666666667,2886.751345948129,10000.0,5000.0,3,1,1,0.0,2.0,12,17.0,1,0
CustomerId_1999,101500.0,50750.0,69650.01794687493,100000.0,1500.0,2,2,2,0.0,3.0,24,8.5,1,0
CustomerId_2,-10000.0,-10000.0,0.0,-10000.0,-10000.0,1,1,1,0.0,4.0,83,16.0,0,1
CustomerId_2001,9770.0,697.8571428571429,1007.3283672966028,2000.0,-1000.0,14,3,2,0.0,2.0,81,9.642857142857142,0,1
CustomerId_2002,5500.0,2750.0,3181.9805153394636,5000.0,500.0,2,2,2,0.0,3.0,10,16.0,1,0
CustomerId_2003,92574.0,6171.6,11944.158170419547,40000.0,-1000.0,15,5,4,0.0,2.0,11,16.466666666666665,1,0
CustomerId_2004,1500.0,750.0,353.5533905932738,1000.0,500.0,2,2,2,0.0,3.0,71,13.0,0,1
CustomerId_2006,720830.0,9611.066666666668,39290.24859466571,300000.0,-5000.0,75,6,4,0.0,2.0,54,11.386666666666667,0,1
CustomerId_2007,500.0,500.0,0.0,500.0,500.0,1,1,1,0.0,2.0,86,7.0,0,1
CustomerId_2008,500.0,500.0,0.0,500.0,500.0,1,1,1,0.0,4.0,82,3.0,0,1
CustomerId_2009,65000.0,4333.333333333333,5948.189000103509,10000.0,-5000.0,15,4,2,0.0,2.0,12,11.866666666666667,1,0
CustomerId_2012,45500.0,2676.470588235294,4558.444006972761,10000.0,-5000.0,17,3,2,0.0,2.1176470588235294,46,13.588235294117647,0,1
CustomerId_2013,351506.0,2407.5753424657532,7176.15944719219,50000.0,-14000.0,146,13,5,0.0,2.4657534246575343,5,11.76027397260274,1,0
CustomerId_2014,20000.0,3333.3333333333335,7814.516406449389,11000.0,-5000.0,6,3,2,0.0,1.6666666666666667,32,16.0,1,0
CustomerId_2015,40000.0,4000.0,6182.41233033047,10000.0,-5000.0,10,3,2,0.0,2.0,4,12.7,1,0
CustomerId_2016,14778.0,985.2,1605.44961214697,5000.0,-1000.0,15,5,2,0.0,2.0,54,10.066666666666666,0,1
CustomerId_2017,119965.0,1411.3529411764705,5519.083148723256,50000.0,-1000.0,85,6,4,0.0,2.0,21,12.576470588235294,1,0
CustomerId_2018,30000.0,3333.3333333333335,7262.9195231669755,11000.0,-5000.0,9,3,2,0.0,2.6666666666666665,1,6.888888888888889,1,0
CustomerId_2019,2000.0,2000.0,0.0,2000.0,2000.0,1,1,1,0.0,4.0,84,10.0,0,1
CustomerId_2020,15000.0,3000.0,6745.368781616021,10000.0,-5000.0,5,4,2,0.0,2.0,11,19.0,1,0
CustomerId_2022,1425.0,356.25,498.48729505708906,1000.0,-50.0,4,2,2,0.0,2.0,83,9.25,0,1
CustomerId_2025,19000.0,3166.6666666666665,7626.707459098367,10000.0,-5000.0,6,3,2,0.0,1.6666666666666667,32,17.0,1,0
CustomerId_2029,1000.0,1000.0,0.0,1000.0,1000.0,1,1,1,0.0,2.0,3,7.0,1,0
CustomerId_2030,2000.0,2000.0,0.0,2000.0,2000.0,1,1,1,0.0,2.0,18,13.0,1,0
CustomerId_2032,239000.0,3567.1641791044776,5660.131384589817,10000.0,-5000.0,67,6,3,0.0,2.6865671641791047,2,11.835820895522389,1,0
CustomerId_2033,105350.0,1386.1842105263158,2070.821595151878,5000.0,-3500.0,76,5,2,0.0,2.1578947368421053,7,15.592105263157896,1,0
CustomerId_2034,54000.0,3600.0,4781.661396866753,10000.0,-5000.0,15,5,3,0.0,2.0,18,16.8,1,0
